ID,Emissions per kilogram,Emissions per 1000 kilocalories,Emissions per 100 grams of protein,Emissions per 100 grams of fat,Land use per kilogram,Land use per 1000 kilocalories,Land use per 100 grams of protein,Land use per 100 grams of fat,Eutrophication per kilogram,Eutrophication per 1000 kilocalories,Eutrophication per 100 grams of protein,Eutrophication per 100 grams of fat,Water scarcity per kilogram,Water scarcity per 1000 kilocalories,Water scarcity per 100 grams of protein,Water scarcity per 100 grams of fat,Water withdrawals per kilogram,Water withdrawals per 1000 kilocalories,Water withdrawals per 100 grams of protein,Water withdrawals per 100 grams of fat,biodiversity_kg,biodiversity_1000kcal,biodiversity_100gprotein,biodiversity_100gfat
77,0.847113736,4.11556502,7.338881911,22.65742083,1.080248659,5.391893952,9.537908528,29.53106349,2.508988135,12.10229594,21.63109016,66.75659313,27682.78066,137648.2833,243094.2556,752357.2844,318.7814113,1572.430933,2784.757076,8614.223014,20.76543995,104.5737196,184.2358071,571.8348278
78,1.976174015,0.51550377,9.889428967,0.674041376,4.213885965,0.974645301,18.55447567,1.236790165,11.73218946,2.99892492,113.1702051,3.801809809,68787.90944,12868.93862,163563.9847,15561.7832,1416.949845,286.2425817,6423.274306,349.3937019,164.1807795,38.89365355,409.9750103,50.36907193
79,2.451196543,1.350376732,17.79560629,4.280215074,3.487246817,1.96364362,25.49288766,6.441597094,8.90424858,5.480431913,70.96918282,19.00563045,8127.093552,5346.89707,79176.83276,16160.36212,407.8971621,266.9782157,3608.633828,940.9247302,449.3839191,232.8769055,3057.723294,712.4412524
80,20.62003664,3.691517841,26.65550273,4.471022851,48.78823265,9.642099515,53.5611137,18.08040724,41.64075582,7.535930959,53.07872833,9.693363663,3196.479186,583.9581696,4121.858477,777.1320454,301.4868316,54.86074972,393.4210394,71.3464822,5400.69073,987.8024029,6756.460584,1344.541109
81,2.199664934,0.585188393,3.886347269,1.931705562,3.038467879,0.806933863,5.39246287,2.829495409,7.435008776,2.000943848,13.13772115,7.844453699,6221.497016,1731.496895,11136.15592,8449.158469,252.7556171,70.15148036,452.1763295,359.2150646,262.6030284,66.95610952,465.2410034,144.6589565
82,1.381511528,0.885474539,2.901054023,11.83702424,2.999048403,1.98231059,5.939931866,29.7399041,8.334858384,6.064219686,17.75836443,80.80616699,9421.295976,6476.63023,19979.41778,109089.0047,273.1195898,199.9619924,620.2662391,3254.901473,63.5732869,36.24774391,114.7042304,420.5304554
83,4.43660007,2.765086332,3.14394473,3.959905133,6.824728515,4.365401505,5.072666451,6.29357567,19.98266117,12.87889718,14.83677186,18.53576512,29742.15876,20686.4947,22735.9589,29928.51349,830.0307519,560.04027,621.6855904,807.9552647,126.61351,61.54267073,76.66503216,86.23148197
84,1.098106175,0.512893851,1.379781423,1.045350597,6.567524488,3.144614484,8.339008051,6.107914223,12.3115761,5.520099231,15.61601041,10.74052777,4303.701929,1954.270733,5245.226166,4998.091539,81.75136895,37.01925887,104.1706691,98.68659288,73.00103036,31.91955451,92.31955841,61.67477252
85,14.83860917,5.042113494,8.418577642,5.984398445,17.47212081,5.934871859,9.907001912,7.044678821,50.18991672,17.05897148,28.47571279,20.2496345,28194.19297,9585.429694,16011.34055,11372.03438,1366.755042,464.6269777,776.0994024,551.1968146,960.359611,325.9060414,543.8299293,386.9235632
86,1.947682613,0.444216938,3.723422701,0.938199551,3.994266948,0.909273698,7.593092383,1.915274786,11.80042552,2.697872069,22.55267195,5.763323687,8508.627859,1956.680372,18199.09665,4159.80214,473.4238545,108.5144296,907.5641403,234.1226312,119.8220905,27.20909572,211.8534011,57.90651296
87,0.753471847,0.531024299,3.822119332,3.244333341,2.105976591,1.455529838,10.76210156,8.036323324,9.521578126,6.518773198,48.44670764,32.32319787,1796.460684,1324.64383,8958.983057,17743.35463,49.58995175,35.11073396,243.2527406,291.4087872,41.41088322,27.48389351,215.9144273,96.03899374
88,0.517519759,0.644653518,2.30399993,18.45343085,1.102436288,1.374312353,4.888810137,39.5380037,4.566649653,5.679237322,20.60633941,159.8181115,874.7261677,1096.343878,3717.75992,33152.53775,15.15733657,18.97005318,65.26980542,565.3516524,10.49755586,13.18904511,44.52485994,400.2258108
89,0.826642709,0.871356152,4.20459448,2.959888429,1.250121709,1.316020981,6.369410455,4.49561589,4.916698245,5.168654478,25.05391133,17.69861771,1349.041835,1422.699091,6848.168501,4827.019419,45.34868112,47.95902425,229.7703321,161.2459313,23.68078271,25.09991175,120.3208924,84.4372307
90,0.771174693,0.300217651,1.891946578,0.618078666,2.103162207,0.802710668,5.195846771,1.650925293,8.195520647,3.127972429,20.37175622,6.428285709,3483.442973,1352.904872,8492.24088,2784.910626,87.99821925,34.10147405,214.5605461,70.2235435,49.43879235,18.7456819,122.2843965,38.65858916
91,0.66477544,0.480019771,3.096824045,4.353587408,1.68886116,1.216300876,7.897628582,9.015119755,7.282360853,5.258853018,34.1046146,40.28911222,1512.009057,1102.612054,6853.923425,14102.79176,34.65756647,25.38850527,156.624727,361.7494918,29.5661677,20.8419061,137.7992438,97.05883641
92,1.203417144,0.945587258,5.078765939,3.75461067,2.443412732,1.920678637,10.18415899,7.851872116,13.3323762,10.26416379,53.7657661,40.22536534,2611.289486,2084.067821,11198.88745,7981.454755,100.7202905,80.02046113,424.9513365,291.4983131,41.15115407,32.0660531,167.0397501,119.4939404
93,0.409884818,0.281672632,2.641978889,0.694194185,1.967661624,1.362967283,12.57939111,3.335497277,6.744577435,4.634670506,43.49534181,11.42355191,8263.908129,5810.035525,51987.17661,14027.79621,110.320781,76.66988952,702.5888172,187.0004643,43.03291074,29.62461998,277.1062497,72.89582031
94,3.452116066,0.967689303,9.638522065,4.117100696,2.203406452,0.607072759,5.857200929,2.352764128,9.602413343,2.656818045,26.06891055,10.57471167,14778.85392,4133.984019,41081.11541,17513.38719,551.0160841,153.3360924,1526.664782,627.3928626,55.91744852,15.45312721,151.5082183,60.94126503
95,1.648914744,3.102362731,44.7838574,31.11523074,1.294264705,2.500552718,43.13296707,24.27634893,3.671433589,7.01649742,112.9503117,69.8090764,5162.963916,10190.80367,146464.9038,76913.20106,172.4328866,335.8316518,5255.192624,2997.189185,54.55111891,101.7994352,1766.299876,1138.44518
96,1.003836731,0.912950794,1.216551188,13.52496443,6.608474619,6.020375874,8.021190382,89.05312372,12.42587218,11.2945059,15.06271045,167.4319208,24784.79112,23240.09116,30717.00091,334628.0205,346.7919446,324.4357529,429.0326857,4681.323187,68.08511981,62.4225985,83.06708072,917.9642707
97,19.31207302,6.220250782,12.54814927,7.478561082,22.61793604,7.295756348,14.44583058,8.773460182,65.8733455,21.20251741,42.20303681,25.48880458,37119.24237,12006.63984,23946.19567,14440.06723,1782.233828,576.2090758,1141.872889,693.212628,1224.453591,395.815873,767.633845,476.1990857
98,1.781192616,0.429799817,1.763902622,1.114546433,5.141597699,1.219469438,4.955485662,3.130966621,15.09353288,3.581678347,14.71099645,8.925361692,18338.6454,4170.031732,16131.67546,9754.445413,499.2759125,115.1066973,457.4549498,285.486829,164.6561395,38.53546155,162.1650964,90.28855182
99,8.278876373,12.67141878,116.820455,203.7244487,1.536532489,2.349844834,21.63915608,37.78550728,4.925588681,7.535173043,69.40206697,121.1419536,3122.224457,4768.02643,43677.4664,76561.14789,46.5482616,70.98891655,649.6692878,1140.725282,26.04113162,39.82152961,365.5671377,639.3484845
100,4.898891067,3.349294528,9.090842949,5.604170922,3.738225867,2.556087512,6.936962297,4.277272115,21.3072113,14.56691941,39.53925525,24.37370761,17220.1364,11773.49848,31954.76814,19700.51646,1172.09625,801.5191455,2175.041939,1341.304522,141.4414557,96.70846105,262.4762817,161.820848
101,16.17245239,5.28251881,7.035951016,7.141841298,19.10111077,6.247765319,8.302601265,8.456865262,54.05539591,17.64010763,23.53247459,23.83007111,31598.03433,10294.40377,13766.52215,13889.48288,1534.217402,500.8115093,667.6339985,676.8141354,1062.129542,348.3573733,460.7838211,472.6813971
102,3.661809454,1.94199123,16.98442286,10.1562669,5.287275176,2.584062276,20.84832516,11.36673948,12.5508101,6.719830293,66.77379686,40.72172704,7961.440015,4415.671765,47409.52818,34997.48012,463.3415495,257.1539059,3052.991407,2036.197125,418.6183031,197.5358146,1565.010663,715.1677253
103,1.314392937,1.070699905,23.56016653,20.9094946,1.941343988,1.351663548,29.53276682,25.65488798,8.102486425,6.995741635,118.5318894,148.7542895,20251.38431,9238.561913,118488.0477,182121.0794,653.0928728,446.3259444,6880.685597,9475.914859,77.5513959,59.7877387,2263.662963,1097.42202
104,28.78364132,302.6357415,370.5497375,879.8564486,18.36817994,192.1227714,235.1507198,558.4621951,109.1957243,1147.278645,1404.724178,3334.276066,582.5312058,4430.106657,5944.981237,13212.37847,43.0810012,313.7596878,434.9003452,939.8734581,3834.515463,40393.20746,49452.59373,117426.3112
105,0.903419173,2.641802627,3.153993046,14.83247387,0.810392049,2.369911049,2.828244417,13.28711857,6.32973041,18.5092786,22.10004742,103.9568774,4714.708586,13786.07728,16464.9838,77501.43016,133.3457063,389.9104339,465.6780065,2191.971145,3.422205092,10.00708905,11.94879829,56.21007312
106,1.613706661,2.795142279,13.80525203,32.54210664,1.065269089,1.896266652,9.639250748,21.73620012,13.20244894,23.68256909,121.3389259,270.2965397,13204.74503,23704.80721,121622.5771,270490.8696,726.6945576,1306.568138,6708.732128,14891.90132,33.85820303,60.57080271,309.4875539,692.3690616
107,30.74094726,15.18248319,16.6285286,23.44281501,43.42211826,21.44498473,23.48803093,33.11252388,23.40692831,11.55878896,12.65715818,17.86374772,1019.947264,502.1467547,548.494595,788.2879289,88.01058658,43.37236466,47.29947214,68.15820342,555.2700657,274.2285374,300.3488795,423.4655594
108,11.22625366,7.164108985,14.45710646,13.36726325,15.96092374,10.20166664,20.6131936,19.04650953,10.63952473,7.147407871,14.79358573,13.77967313,2636.497491,1999.431691,4419.814511,3921.336419,94.12394148,69.34108528,151.4528671,137.0621528,203.026969,129.5149536,261.4845332,241.2627014
109,26.9282887,10.81535072,15.77341973,14.47875349,38.09737295,15.30250002,22.31693361,20.4932018,21.02919382,8.453370536,12.30729508,11.36882571,2310.035003,950.6742842,1340.133625,1425.44507,106.4520234,43.2911286,62.2400939,61.43770857,486.8048263,195.5275055,285.1595055,261.8124963
110,30.87731,11.95055183,18.29224526,14.30167207,43.66,16.89788045,25.86492891,20.22232515,23.50435,9.096969683,13.92437796,10.88668365,995.28,385.2066526,589.6208531,460.9911996,86.27,33.38937578,51.10781991,39.95831403,558.23,216.0536831,330.7049763,258.5595183
111,30.90199294,11.82816768,17.18850101,14.53544545,43.66,16.71124946,24.28465121,20.53613194,23.50492941,8.996722414,13.07396128,11.05589945,995.28,380.9521842,553.5966023,468.144787,86.27,33.02060217,47.98526935,40.57838073,558.23,213.6674481,310.4997903,262.5718034
112,10.1925647,7.817066965,13.6442697,13.07589061,16.24347882,12.45899311,21.74506734,20.83863303,13.0496581,10.00383494,17.46625536,16.74072015,3309.179874,2533.284403,4427.043466,4244.725292,151.8160565,116.1303075,203.0472659,194.7322967,213.7378451,163.9363605,286.1275628,274.2021995
113,7.25916164,5.772825612,14.27982813,9.28321774,9.82535584,7.813575045,19.32791481,12.56493925,12.5042918,9.943957431,24.59773648,15.9907904,8521.204514,6776.176363,16762.22437,10896.82203,286.8188972,228.0946049,564.2146216,366.7942479,217.6048232,173.0559816,428.066499,278.287307
114,1.96138175,0.725114375,3.045457287,16.63517337,3.551825222,1.354109324,4.639506422,27.21334921,12.7502676,4.635801577,19.29239343,105.9783706,21190.65647,7907.976591,33544.9081,182152.8114,834.8795132,300.3090327,1338.549569,7162.052011,40.99650085,15.28253105,50.81589848,299.9612884
115,0.47015286,1.101691451,4.813572468,18.5992749,0.611375146,1.480950075,6.255151292,24.00735099,1.616900289,3.819969095,16.55161583,63.87058807,9155.021509,20826.5843,93788.02793,364630.4955,123.2619118,288.4487444,1262.032633,4879.305157,16.44033714,38.10621381,168.3590602,652.1486516
116,2.536520219,1.963402322,2.03874469,20.29743959,27.47486058,20.53519064,20.90005703,218.4920309,27.72644896,21.97192919,22.08635628,220.9226095,746.9618569,759.5562092,1354.523499,7673.764975,14.31452548,15.85707959,29.50798653,162.1634037,472.2841692,333.1092821,348.6480998,3742.867364
117,4.926023126,25.32429907,39.94962643,64.42395284,6.781334481,34.68156014,54.33093587,87.01894852,5.119083672,26.9796796,43.65242671,80.82207783,23105.83561,130338.0623,224704.0376,534406.4302,294.9870221,1672.012855,2909.537595,6672.86973,92.3008743,474.6573885,747.8814565,1242.563562
118,0.463007857,1.420994369,5.020168519,18.86154859,0.626187143,1.9984803,6.82054427,25.44210532,1.617216429,4.969756283,17.53730073,65.87492219,8802.706198,26083.54497,95065.26207,359408.9904,121.7007714,373.2334354,1319.431681,4957.961197,16.22144929,49.17095467,175.6324319,661.3481462
119,16.84931313,5.245218566,9.361865738,7.742616436,20.68693512,6.5974635,12.13291245,10.10266792,57.79138925,18.25696937,33.1903756,27.56436767,36337.25553,12125.63532,23485.96148,19784.67329,1668.207223,531.0754697,974.5115555,811.2202842,1109.70117,343.4267809,608.3381645,502.3356202
120,13.60638447,6.250301216,7.133691285,11.2903809,5.801549458,2.617000963,3.05494812,4.667267295,63.7540337,29.30005834,33.41911126,52.85094306,39541.63116,18146.04537,20727.67044,32717.90498,3961.723529,1807.218851,2071.117509,3247.065519,132.6040737,59.39996781,70.79479225,105.4368272
121,1.548921275,0.763164232,50.15882069,75.68263557,1.73009918,0.757671555,54.9826527,83.31498416,13.64686361,5.582646854,464.908148,674.5926453,13067.23377,5914.371933,395769.9268,627231.6538,917.867517,369.1343383,30785.65611,44429.91694,54.20589413,23.20189602,1810.320541,2691.38429
122,7.400659903,2.368093397,4.607044534,4.369108704,8.356963705,2.657870496,5.448153165,5.125696856,33.68068274,10.48013685,22.01719271,20.01280421,29485.7314,9130.116459,18846.02399,17319.39244,883.3655338,277.3414093,566.1194828,529.8767945,240.1118062,78.22419062,153.2303673,150.0950125
123,1.018329472,0.54485943,1.550393421,1.226841337,3.797216136,2.052367163,4.944732239,4.589026579,9.03699948,4.912258509,14.46763738,10.75343331,9440.000487,4903.466129,14459.13756,11803.17839,211.8102619,111.097498,371.2782834,261.1729614,53.62285884,28.94783723,82.70222897,61.91705086
124,0.877037624,0.754543499,0.66674761,13.74811511,5.802559076,4.743768776,3.528963759,105.718577,9.005541724,7.39557917,6.122436928,154.3097828,7431.131522,6644.147572,6006.541073,31773.71924,107.6329106,97.25590288,119.2684916,580.4620263,55.52037977,45.07372579,37.55061347,875.8404432
125,0.86184673,0.543400973,0.787870052,2.003918835,1.958144796,1.12204577,1.738077822,3.830406247,4.044626574,2.373373313,3.616786106,8.250103216,18010.2802,11789.29814,16578.998,46375.91605,251.344926,162.5080798,230.9130027,624.7303299,28.55171801,17.23741313,25.75561528,61.3236063
126,0.962557671,0.698614918,1.151290948,1.916706833,3.720544686,2.508641337,3.580081582,7.047265468,7.423425129,4.996341365,7.933917242,13.5893367,10216.00447,7828.033282,13679.70658,21217.44678,173.4083565,131.1946568,234.7073572,351.1384991,46.31943778,30.570113,50.29111703,81.62280584
127,1.056535974,2.572413228,14.7714069,31.12462426,0.987464336,2.332208352,13.47292423,26.55870847,11.07363857,24.86801214,145.1372035,250.1594189,11885.66284,27030.27374,157280.7428,282750.5351,619.1902868,1388.897374,8104.103054,13913.52191,31.00369706,71.81641051,416.5352501,782.1780227
128,10.80027482,2.210999092,15.10768416,4.808329107,17.27387392,3.564059642,22.83401228,8.021104093,26.79452401,5.520428222,38.9322721,12.40420076,8151.760939,1694.312851,13645.56268,3584.862117,551.8474532,112.3776643,965.974264,259.1107718,2196.006859,439.2200323,3060.360251,936.1418729
129,0.9209,3.526904263,5.493118449,29.39458694,1.160973333,3.989306182,6.710040299,30.87434773,2.439141667,8.186546477,14.00576286,62.23033455,28975.09783,92398.75175,164094.4319,673619.0714,343.0868683,1193.920325,1989.994458,9327.00627,22.22572167,73.20628736,126.9676382,548.2389474
130,16.23319996,6.764519897,8.797818811,9.417881784,19.06128554,7.936335217,10.34143457,11.0164214,55.03168966,22.89996676,29.81944417,31.83785235,31345.40733,12995.01283,16930.57243,18051.25414,1507.351659,625.5654673,814.9631158,868.4724509,1041.660237,433.7331245,565.8816288,599.349682
131,2.271910571,0.71121109,2.352359499,3.32169241,3.953067796,1.157961507,3.755309936,5.176218838,10.50515597,3.073429909,10.23316594,13.01313293,13749.66728,3894.93962,13293.13484,17936.74077,343.1821638,99.59251918,345.6531307,437.5191883,80.95656631,25.89121084,80.5527848,101.437223
132,2.583630956,1.22035625,7.732066243,10.0041688,3.076159288,1.021994654,7.049428205,6.084001022,9.157215342,3.082314288,22.04262603,18.38159308,7872.708163,2722.52877,19242.62894,18304.24842,412.9297208,130.5609055,1020.822286,747.4115851,240.7573186,68.56127545,547.9490036,292.451659
133,2.352916674,7.880979359,8.303933089,32.11434364,2.87234171,12.97624602,13.76134825,39.96801375,13.40149535,45.91840773,46.01545329,169.0301792,87304.04857,389086.0138,407961.6231,1181752.827,1459.08388,6402.381154,6553.659183,18806.71122,70.15158598,317.3872538,330.7188353,943.3187999
134,1.01323422,0.369497209,1.288043718,1.635335451,2.29280569,0.833897501,2.898409938,3.629864239,5.372518245,1.954436526,6.791513092,8.526551476,8656.553854,3153.49371,10960.24181,13796.94682,282.8976035,103.0759445,357.2791373,451.283683,39.71955272,14.40552068,50.02980479,62.24534115
135,0.716130957,0.495529479,2.24664458,0.820028295,2.004030043,1.385892458,6.289354548,2.291662178,5.724987371,3.962905026,17.95193643,6.561802154,48441.68059,33568.72021,151703.2266,55676.06594,885.1011361,613.4534486,2771.448997,1017.666688,51.33877727,35.55678968,160.8647716,58.92803729
136,0.453280591,1.051134977,6.718169178,4.098737698,0.52687415,1.221708858,7.813359307,4.767600182,1.434920307,3.327380756,21.22532218,12.96006836,811.5056177,1879.439988,12115.75938,7349.413523,14.49194538,33.57493751,216.3750559,131.4048968,19.6350007,45.52105572,292.0527201,177.9147452
137,5.184628231,0.591958972,,0.523291731,21.70795804,2.478318232,,2.190833317,34.26383608,3.911944137,,3.458158617,109146.2892,12472.33846,,11025.5472,1411.242443,161.2545947,,142.5490617,914.0960456,104.3594815,,92.25378166
138,0.362860348,1.014035449,3.192864526,12.70215825,0.395357264,1.089142689,3.225629292,13.3882546,1.537679252,4.244208345,15.15951231,54.39428867,315.7615157,720.8190045,2665.889586,9137.726631,53.86059318,151.4197297,387.901365,1839.666858,1.804117525,4.180160507,17.41779393,54.12858287
139,0.488848406,1.198712519,9.279817283,22.95158039,0.705296703,1.706871293,12.98456452,31.97845323,2.183811614,5.397723495,42.73178401,123.2983965,6888.851487,17199.59618,120000.9135,325885.1626,142.6926415,356.517776,2749.6408,8520.917732,19.39941782,45.67361254,390.5904679,983.7381612
140,0.46654954,1.076517295,4.971438554,21.6099503,0.666498374,1.4867874,6.945258658,31.58467129,1.596983026,3.562758209,16.65282268,75.56256497,7715.904774,16980.45695,79752.15064,367667.9183,115.5364951,255.6253965,1198.702579,5489.831568,15.30332325,34.10080417,159.3536411,723.3853713
141,2.809512226,0.734478795,3.967570894,1.457603934,4.828993311,1.276534302,6.628470112,2.547671583,9.584183134,2.4902699,13.40079127,4.932603895,7522.756968,1991.57286,10576.76259,4010.912168,307.2127897,80.65527777,427.8833531,161.8630089,374.3190984,94.27305504,507.8552627,182.6401913
142,1.547808888,0.61483208,2.767286055,2.16884922,2.441447487,0.975969286,4.298289008,3.466630824,7.826620463,3.154515664,13.92454944,11.69600307,8778.749784,3450.685183,15390.07538,12671.30398,340.5593576,134.4037358,605.3745641,519.293646,63.15031434,25.40145438,112.7066828,87.10175993
143,24.01647983,6.369094704,8.438339332,8.307382007,28.24949643,7.495260171,9.939259229,9.773974573,80.51443178,21.35456695,28.29048335,27.85341101,46478.71716,12318.25674,16289.33724,16071.37467,2253.211409,597.4380326,790.9497199,779.3106279,1557.486856,413.4863779,549.0431111,539.0062075
144,0.989606512,1.511442401,5.535159746,12.56347032,1.809350044,2.773889852,10.04660227,22.4733256,6.19997304,9.418264377,34.62945014,79.9262032,1110.51618,3029.873056,3144.105448,22030.17257,12.65397785,34.21129224,36.78784559,248.1068709,4.462127484,6.702014958,27.16019959,46.44843022
145,1.025582767,0.286939159,0.843945891,6.052061241,3.503324767,0.980162354,2.884287359,20.65315855,6.038768867,1.689539181,4.968022839,35.65309176,12889.32993,3606.231836,10591.78416,76271.84187,333.5653423,93.32629474,274.1249018,1973.593827,37.21827287,10.41291396,30.65760309,219.1875889
146,3.434960202,0.578049856,1.556982253,0.703224684,8.694059592,1.458490942,3.63099795,1.758792746,14.59059597,2.462874893,6.727363083,3.083749523,97613.03119,16307.88495,39064.96472,19500.74588,2618.918845,438.9951648,1063.841617,531.4401682,106.4758661,17.85968418,52.96345061,21.67204257
147,3.146226852,0.569190691,2.523011143,12.19390152,8.310863474,1.454221604,4.567801836,13.26324371,16.73209991,3.123875901,17.27215802,98.6092505,74295.36079,12925.98211,38849.05588,104917.4635,2169.654855,389.0636401,1602.924189,7214.50982,108.0208227,19.42903296,79.96581917,353.3761181
148,0.925555374,1.661147239,18.62010809,45.49180451,1.013462954,1.819021414,20.41201219,49.75755325,13.82637813,24.8377286,277.4702207,681.331778,14139.93986,25411.51351,284005.272,696682.5718,783.3454527,1406.393071,15701.35265,38522.36035,34.3300815,61.65085284,689.5572904,1689.30358
149,2.515941621,0.421710441,3.066344481,0.588372255,11.73003149,1.835971573,11.80251899,1.991004867,19.34034916,3.211035576,21.03785117,4.062280062,132414.0734,22488.88826,115149.4133,24976.04184,3046.975299,506.6522231,2828.033269,569.5436429,253.497972,40.54734661,254.2156981,45.49755268
150,1.62510675,0.611201074,2.206148591,10.17266052,3.735736103,1.523220798,4.121784286,28.33959591,11.13643719,4.275668662,14.85963211,71.86531966,16664.93856,6185.897027,23487.01629,100824.4619,614.1643333,228.5261383,927.5165601,3484.638176,43.41923309,18.17335974,47.61745882,333.4660111
151,0.918662143,2.722288536,5.934465302,19.80768723,1.239945,3.675391346,8.015157848,26.75242755,2.674729286,7.925275591,17.27240006,57.65081262,32159.96136,95310.72885,207922.9514,693990.0764,362.9267493,1075.5012,2345.64918,7829.146505,24.04369571,71.30008001,155.5972747,519.3394034
152,0.932008033,1.939460879,19.38198539,34.57932616,1.01530539,2.112082532,21.10603949,37.68037141,14.00261503,29.12609378,291.1014297,520.1621972,14274.44631,29680.15481,296635.9952,530586.2894,793.0396442,1649.722398,16486.34332,29437.74196,34.64125018,72.05412338,720.103014,1286.440913
153,0.563560786,0.254204326,0.745269643,6.044425682,1.804065836,0.805656482,2.328243335,19.3817614,4.081491771,1.837415937,5.269450804,46.41835059,4853.897026,2189.285742,6833.539231,43859.45857,134.3955015,60.98793067,190.3002726,1215.529143,18.80295476,8.55334984,25.5099701,179.0626303
154,1.813625906,0.419210852,2.562831554,1.948709349,3.181777233,0.734315692,4.345517434,3.526432466,8.917384885,1.999763258,12.88914492,8.688272323,8631.517365,2029.122751,12201.08519,10606.98271,316.8450536,72.82340645,509.5234847,347.5583996,128.1015578,30.00481941,185.7960552,129.3743508
155,1.50061802,0.312651711,2.369058244,0.606630903,4.95539256,1.032432033,7.824324301,2.003536045,22.66945672,4.722942882,35.80247124,9.167814343,7616.897846,1587.04881,12019.76946,3077.80005,293.5786351,61.16503491,463.5894704,118.70933,133.4939726,27.8129692,210.7708059,53.97097844
156,12.16389084,4.588104959,7.407893196,5.900806782,17.30831247,6.422917874,10.65006174,8.198400871,76.00038775,28.84303375,46.22657342,37.21812084,57088.76904,21681.84848,34593.76271,27985.43576,1642.005709,619.3176481,1014.346815,798.2837569,286.7359723,110.2144875,172.885976,143.706742
157,11.97651449,4.804565022,6.780833337,7.415404717,16.4635789,6.601891187,9.403660839,10.3040385,75.59216611,30.37542497,42.72285852,46.89425742,57525.90423,23138.9466,32344.00516,35602.11738,1611.190295,645.2673848,908.9007113,990.3831526,294.3676871,119.5469527,166.0955871,187.6058979
158,6.186894385,1.581802683,5.639145973,2.243602337,7.925934664,2.028172562,7.241583939,2.879976222,34.12438751,8.762736473,31.10662317,12.46624226,28143.64363,7225.828833,25698.3771,10282.34518,783.4298075,200.7204772,716.354566,285.3616941,198.8155915,50.40505742,181.2844683,71.0814387
159,9.76787802,3.660899609,6.913241104,5.448152974,13.55954805,5.112491735,9.581817684,7.713947217,60.90160707,22.76839021,42.86036209,33.57120431,45559.16489,17067.21661,32169.02171,25533.98906,1292.217224,485.136195,912.4748556,727.0528971,238.4178108,89.11281788,169.4174314,131.9088257
160,1.555169024,0.442735637,1.360564465,2.416015723,4.985335013,1.41482635,4.357804944,7.55435112,10.48190143,2.969925502,9.239861176,16.06429454,8600.315522,2432.294911,7683.064181,12920.32805,232.565297,65.3376913,211.9916898,360.6300127,94.47030789,26.78133262,82.52480136,143.220535
161,0.774225122,0.362325631,2.233950037,0.722576847,1.407054589,0.657862806,4.088769167,1.313039534,4.630590456,2.175174349,13.62091928,4.387173074,2664.93791,1240.21809,7290.522679,2408.210487,71.9184978,33.49692651,195.4682244,65.0171438,18.59772997,8.682693253,52.89333906,17.17801411
162,0.207276162,0.232124128,1.157598357,7.65127337,0.804448726,0.952186023,4.672537959,36.57474877,1.440415094,1.601543011,7.923948892,52.54040501,7340.237186,9014.092837,43653.94808,372692.6985,80.80858006,98.68406956,479.5540781,3983.77392,5.214464823,5.854165323,29.70260632,181.8345794
163,4.93285324,1.469756274,16.86797184,2.035469366,5.467811935,1.615381588,19.97909916,2.261215544,53.65846023,16.01213755,180.906609,22.12646198,25995.93342,7720.459086,91534.7736,10744.23018,815.8715249,242.6236696,2837.363384,336.9938789,165.5851105,49.30658429,568.6940828,68.32702926
164,20.91128278,26.32928969,13.12188461,348.4896518,1.017164883,1.065657306,0.686571773,12.96081061,154.7668461,195.7724321,98.07257827,2563.046992,112126.9124,142258.4944,71583.9101,1843315.025,3197.153873,4056.136073,2042.812863,52598.78916,21.88870234,21.73714446,14.61618875,250.5666168
165,3.372850787,1.896759411,7.929393919,16.31506632,11.12826845,3.095355853,10.00409596,14.37610418,12.16902172,3.947675178,17.65780599,22.75733502,67106.9495,16257.29724,75761.33691,44187.4573,1423.916544,346.4416284,1657.698459,1019.361512,446.111204,134.1389633,447.4893498,610.8081382
166,1.743728919,2.946405535,8.048589609,21.87270207,5.642653148,3.364558129,7.826691634,18.3404856,7.090676822,10.27905838,20.3462193,46.10253193,6877.318103,10061.26981,19457.89553,44357.15752,322.9014169,465.0957228,847.0520646,1816.793799,131.8524485,112.8605517,261.0258527,654.1559976
167,1.323975417,0.317772857,0.559059658,0.455241789,3.336552011,0.816564318,1.395185429,1.19014602,5.709214654,1.397329797,2.388103922,2.040068082,7409.417527,1811.700127,3105.328269,2637.590085,212.6054338,52.07794271,88.9782024,76.06066085,100.4919578,24.55932051,41.97928579,35.79725417
168,4.666832656,1.867128173,4.779239986,2.853582894,5.589517789,2.245895304,5.766239589,3.435020249,18.21115841,7.191890645,18.62076846,10.96469823,12242.38909,4949.249457,12718.26415,7544.956849,455.8618671,183.1886313,468.6816576,279.8436237,248.2491635,100.8710165,256.7083538,154.7580283
169,1.138642233,0.409600621,1.281273077,2.854591715,3.231874424,1.155458823,3.601087906,8.146428131,5.669842854,2.05856361,6.425828896,14.13353094,7388.279832,2751.03905,8586.393834,18821.29267,210.3547542,77.86859841,244.2698859,528.7653924,96.11611086,33.57023115,104.9774235,234.8941162
170,3.288695422,1.108464009,13.26362321,9.637109354,7.214231961,1.07441865,4.210359264,2.883352377,15.36370522,2.368763151,10.65804459,7.756308957,3755.448398,953.2209769,8586.181478,4730.920782,88.67183561,21.87298944,185.0067072,87.94218501,103.1417376,17.73455272,95.60193314,52.87839606
